Gene	sgRNA(sample1_21day/sample1_7day)	sample1_7day	sample1_21day	log2(sample1_21day/sample1_7day)	abs_log2(sample1_21day/sample1_7day)
INPP1	HGLibB_23302	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
MCMBP	HGLibB_28589	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
MYH4	HGLibB_30684	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
PLAGL1	HGLibB_36907	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
FGF17	HGLibB_17358	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
APLN	HGLibB_02433	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
WBP2	HGLibB_53911	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
GLT1D1	HGLibB_19305	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
CLDN3	HGLibB_09887	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
PTPRCAP	HGLibB_39444	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
TECTB	HGLibB_48898	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
PCDHGB5	HGLibB_35514	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
WARS2	HGLibB_53880	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
CD226	HGLibB_08293	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
B3GNT7	HGLibB_03998	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
C8orf44	HGLibB_06619	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
CCDC142	HGLibB_07613	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
MRPL3	HGLibB_29903	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
SLC22A20	HGLibB_44517	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
INTS2	HGLibB_23384	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
RAMP3	HGLibB_40134	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
DARS	HGLibB_12327	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
OR8G1	HGLibB_34473	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
SENP3	HGLibB_43339	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
ADORA2A	HGLibB_01010	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
ZNF292	HGLibB_55691	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
MMS19	HGLibB_29511	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
OR4S1	HGLibB_34017	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
IL1RAPL1	HGLibB_23024	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
MEMO1	HGLibB_28841	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
SEC13	HGLibB_43133	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
TFEC	HGLibB_49108	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
DNAJC5G	HGLibB_13610	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
SULT1E1	HGLibB_47699	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
GNG4	HGLibB_19500	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
KHK	HGLibB_24540	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
GPR137	HGLibB_19870	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
FAM129B	HGLibB_16077	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
OR4K15	HGLibB_33980	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
BTG2	HGLibB_04942	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
ICAM4	HGLibB_22471	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
SLC25A52	HGLibB_44716	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
COL4A3BP	HGLibB_10565	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
GMCL1	HGLibB_19366	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
FAM65A	HGLibB_16644	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
BNIP1	HGLibB_04649	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
BMP2K	HGLibB_04599	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
ADCYAP1R1	HGLibB_00935	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
ERRFI1	HGLibB_15511	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
NonTargetingControlGuideForHuman_0176	HGLibB_57204	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
MED17	HGLibB_28722	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
TRAT1	HGLibB_51278	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
CHADL	HGLibB_09335	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
C17orf66	HGLibB_05556	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
WNT5A	HGLibB_54306	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
NPDC1	HGLibB_32383	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
LCE3A	HGLibB_26092	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
ATP5F1	HGLibB_03651	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
SCARF2	HGLibB_42824	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
NFIB	HGLibB_31761	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
ECI2	HGLibB_14387	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
FBXO31	HGLibB_17045	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
LRTM2	HGLibB_27463	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
ZFP62	HGLibB_55158	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
SOX7	HGLibB_46216	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
DHX16	HGLibB_13152	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
F2R	HGLibB_15841	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
LYN	HGLibB_27665	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
SERPINF1	HGLibB_43532	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
ZNF362	HGLibB_55805	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
TTC9C	HGLibB_52100	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
MYO7B	HGLibB_30823	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
LOC100287036	HGLibB_26778	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
SDHAF1	HGLibB_43084	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
YIPF4	HGLibB_54612	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
RELL2	HGLibB_40771	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
KRTAP19-4	HGLibB_25637	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
EPHA10	HGLibB_15266	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
TBC1D10A	HGLibB_48406	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
ATG16L1	HGLibB_03472	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
SEC14L5	HGLibB_43150	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
SFT2D2	HGLibB_43701	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
DBR1	HGLibB_12388	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
LACC1	HGLibB_25870	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
SDR39U1	HGLibB_43109	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
CCDC54	HGLibB_07795	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
SMPD2	HGLibB_45751	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
ASUN	HGLibB_03383	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
SEC24A	HGLibB_43177	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
SLC45A3	HGLibB_45124	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
DLEC1	HGLibB_13301	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
FATE1	HGLibB_16898	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
TSHZ1	HGLibB_51798	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
LMTK2	HGLibB_26687	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
KLRC3	HGLibB_25255	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
SEPHS1	HGLibB_43357	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
DDX17	HGLibB_12643	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
FTH1P18	HGLibB_18094	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
PLEK2	HGLibB_37013	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
NADSYN1	HGLibB_31013	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
LRP10	HGLibB_27161	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
TRIM50	HGLibB_51473	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
NUDT9	HGLibB_32950	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
CYS1	HGLibB_12209	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
AHSA1	HGLibB_01312	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
CETP	HGLibB_09233	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
TAF12	HGLibB_48144	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
RPL26L1	HGLibB_41864	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
PCSK2	HGLibB_35626	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
NUAK1	HGLibB_32848	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
PIPOX	HGLibB_36679	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
TMCC3	HGLibB_49717	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
ZNF430	HGLibB_55911	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
GALNT15	HGLibB_18521	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
ADIPOR2	HGLibB_00980	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
CLEC18A	HGLibB_09934	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
ENO1	HGLibB_15117	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
IQCH	HGLibB_23486	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
CA5B	HGLibB_06811	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
NAPSA	HGLibB_31099	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
GPRC5D	HGLibB_20106	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
IFIT2	HGLibB_22597	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
GPSM3	HGLibB_20133	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
TBX2	HGLibB_48598	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
TMEM8A	HGLibB_50486	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
NDUFA11	HGLibB_31400	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
CXorf23	HGLibB_11896	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
MTHFR	HGLibB_30346	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
DCAF4L2	HGLibB_12431	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
HIST1H2AM	HGLibB_21381	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
SEC61A2	HGLibB_43197	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
HMGB4	HGLibB_21671	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
ZNF692	HGLibB_56487	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
TOMM34	HGLibB_50900	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
XPO4	HGLibB_54499	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
STX3	HGLibB_47588	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
ARMCX3	HGLibB_03041	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
MAPK12	HGLibB_28216	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
TRMT61B	HGLibB_51635	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
TIMM21	HGLibB_49447	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
NonTargetingControlGuideForHuman_0461	HGLibB_57489	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
C10orf55	HGLibB_05076	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
TMEM53	HGLibB_50379	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
BHMT	HGLibB_04484	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
COL18A1	HGLibB_10512	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
SEPP1	HGLibB_43365	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
GABARAP	HGLibB_18306	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
MMP13	HGLibB_29447	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
SCN2A	HGLibB_42927	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
UNK	HGLibB_52981	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
DDX46	HGLibB_12707	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
RELB	HGLibB_40764	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
TMPRSS11D	HGLibB_50557	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
SPP1	HGLibB_46711	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
NFX1	HGLibB_31806	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
CLCA1	HGLibB_09796	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
KLRF2	HGLibB_25270	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
APCDD1L	HGLibB_02395	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
CXorf48	HGLibB_11917	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
RHBDF1	HGLibB_41083	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
THOC1	HGLibB_49304	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
TRIM60	HGLibB_51499	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
C12orf23	HGLibB_05223	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
CLDN8	HGLibB_09902	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
DAPK1	HGLibB_12310	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
CLDN24	HGLibB_09879	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
GGTLC2	HGLibB_18999	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
HOXA5	HGLibB_21886	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
ZNF311	HGLibB_55714	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
CRB1	HGLibB_11058	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
MESP1	HGLibB_28874	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
PAPD5	HGLibB_35077	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
NonTargetingControlGuideForHuman_0845	HGLibB_57873	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
PRSS35	HGLibB_38879	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
OR52D1	HGLibB_34109	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
CEP55	HGLibB_09136	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
METTL15	HGLibB_28919	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
NCAM1	HGLibB_31212	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
ACACB	HGLibB_00349	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
SLC4A2	HGLibB_45161	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
TADA1	HGLibB_48123	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
RND2	HGLibB_41395	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
KCTD1	HGLibB_24376	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
TRIM4	HGLibB_51424	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
PRH2	HGLibB_38416	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
ZNF222	HGLibB_55544	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
KIAA1967	HGLibB_24799	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
WWP1	HGLibB_54383	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
NAV2	HGLibB_31155	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
LARP4	HGLibB_25996	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
TEX2	HGLibB_49014	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
LOC389895	HGLibB_26889	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
GTDC2	HGLibB_20490	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
NKTR	HGLibB_31981	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
SLC5A10	HGLibB_45204	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
DNLZ	HGLibB_13659	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
FGG	HGLibB_17432	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
RHBDD3	HGLibB_41080	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
FAM26F	HGLibB_16544	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
ZIC5	HGLibB_55266	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
THAP4	HGLibB_49242	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
PRL	HGLibB_38546	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
NKX2-2	HGLibB_31992	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
DDX19B	HGLibB_12653	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
UTP6	HGLibB_53389	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
HEATR5B	HGLibB_21050	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
MBTD1	HGLibB_28491	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
LECT2	HGLibB_26231	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
RAB35	HGLibB_39838	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
RAB3GAP2	HGLibB_39872	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
PALM2-AKAP2	HGLibB_35028	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
NIPAL4	HGLibB_31922	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
ZNF829	HGLibB_56761	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
PTPRO	HGLibB_39475	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
MAP4K2	HGLibB_28172	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
FAM160B2	HGLibB_16190	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
MED18	HGLibB_28725	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
TOMM20L	HGLibB_50895	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
CCDC11	HGLibB_07530	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
ACSM3	HGLibB_00576	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
SPON1	HGLibB_46700	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
AFM	HGLibB_01119	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
ZFX	HGLibB_55198	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
CCNI2	HGLibB_08097	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
LRPPRC	HGLibB_27199	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
EPS15	HGLibB_15346	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
SAP18	HGLibB_42664	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
SIPA1L3	HGLibB_44144	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
DDX55	HGLibB_12734	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
GPR21	HGLibB_19970	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
ZNF26	HGLibB_55620	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
TRIM14	HGLibB_51347	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
GET4	HGLibB_18908	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
NHLH1	HGLibB_31846	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
SOCS1	HGLibB_46068	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
NADK	HGLibB_31004	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
TBCE	HGLibB_48535	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
FOXK1	HGLibB_17870	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
FUCA1	HGLibB_18130	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
ACPL2	HGLibB_00521	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
TSTD1	HGLibB_51966	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
DUOXA2	HGLibB_14083	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
FAM105B	HGLibB_15976	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
OR13C2	HGLibB_33550	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
FLCN	HGLibB_17584	1.9931647300068354	0.0	-1.5816716803141642	1.5816716803141642
ARHGDIG	HGLibB_02800	3.9863294600136707	1.0034411562284928	-1.3154980721768421	1.3154980721768421
ACPT	HGLibB_00528	0.0	1.0034411562284928	1.0024801364899245	1.0024801364899245
SPATS2	HGLibB_46489	0.0	1.0034411562284928	1.0024801364899245	1.0024801364899245
ASB3	HGLibB_03234	0.0	1.0034411562284928	1.0024801364899245	1.0024801364899245
SIRPD	HGLibB_44157	0.0	1.0034411562284928	1.0024801364899245	1.0024801364899245
TRIM6	HGLibB_51494	0.0	1.0034411562284928	1.0024801364899245	1.0024801364899245
ATAD5	HGLibB_03418	0.0	1.0034411562284928	1.0024801364899245	1.0024801364899245
HTRA1	HGLibB_22376	0.0	1.0034411562284928	1.0024801364899245	1.0024801364899245
ZNF836	HGLibB_56775	0.0	1.0034411562284928	1.0024801364899245	1.0024801364899245
NAA16	HGLibB_30938	0.0	1.0034411562284928	1.0024801364899245	1.0024801364899245
